MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM-Enduse 12.1,EMF27-450-NoCCS,OECD90,Population,million,966.004837,997.779838,,1049.300245,,1084.902159,,1107.542785,,1119.499257,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,OECD90,Primary Energy,EJ/yr,193.1202754,202.2832023,,185.7814666,,166.261363,,173.6380108,,147.4347529,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2,Mt CO2/yr,34492.04991,38313.59053,,35588.85028,,28629.64732,,20458.09651,,13660.18775,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33502.62046,,31159.02379,,25037.69919,,18231.79904,,12743.98597,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,19248.80728,,19220.18892,,15075.05959,,10100.64638,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,7917.084691,,7643.836965,,7593.173638,,7409.193743,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2921.082732,,3244.101236,,2896.090357,,759.8743815,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7681.1198,,7601.658105,,3859.896093,,1203.910482,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14569.92309,,11774.85124,,5682.145003,,3021.374189,,2507.974322,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy,EJ/yr,326.7180372,365.997873,,381.4834377,,408.4422777,,454.2061107,,466.1386186,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Electricity,EJ/yr,54.17821039,61.27205358,,72.4245303,,85.43279617,,111.6617129,,181.179939,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Gases,EJ/yr,50.94413392,53.83863682,,68.84316099,,91.67324953,,114.4829426,,89.98064164,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Geothermal,EJ/yr,0.127246257,0.130590265,,0.091888193,,0.088684443,,0.102731454,,0.111659548,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Heat,EJ/yr,11.30038687,12.22213091,,7.156343129,,4.739296049,,4.06162312,,2.039453656,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Hydrogen,EJ/yr,0,0,,0,,0,,0.62459088,,6.133283791,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Industry,EJ/yr,112.833689,129.1446723,,135.4577492,,145.3772451,,170.7708701,,200.159964,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Liquids,EJ/yr,145.4737626,161.6703937,,148.0838656,,151.9604987,,158.8065718,,119.7498018,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Residential and Commercial,EJ/yr,121.8271547,132.0482012,,134.0026824,,149.4363791,,159.8520542,,148.1828598,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Solar,EJ/yr,0.159583413,0.168171487,,0.084598483,,0.042677275,,0.021649102,,0.009509043,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Solids,EJ/yr,64.5347137,76.69589626,,84.79905104,,74.50507557,,64.44428886,,66.93433001,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Final Energy|Transportation,EJ/yr,92.05719344,104.8049996,,112.0230061,,113.6286535,,123.5831864,,117.7957948,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Population,million,6535.046682,6931.811378,,7698.556568,,8332.672223,,8824.170195,,9171.39124,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Price|Carbon,US$2005/t CO2,0,0,,87.11440828,,257.3121318,,731.9208679,,3680.567104,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy,EJ/yr,458.1960111,518.8104229,,500.2415889,,493.6380559,,583.8153666,,614.2288118,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Biomass,EJ/yr,44.92043073,50.86513631,,47.84768407,,60.38048965,,202.3154882,,244.8957387,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Coal,EJ/yr,122.9797767,148.4067591,,130.0643814,,45.95021821,,24.32043454,,21.16641938,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Fossil,EJ/yr,392.1266558,445.0748022,,424.6010816,,368.1851687,,270.1597502,,179.8714444,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Gas,EJ/yr,101.3201122,109.9150475,,137.4598002,,163.6589867,,149.0617901,,111.6349304,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Geothermal,EJ/yr,0.208427587,0.288510369,,0.444136926,,0.639453172,,1.129517833,,1.619070601,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Hydro,EJ/yr,10.4465517,11.81583703,,13.65963794,,16.76426456,,18.47336675,,19.28397073,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Non-Biomass Renewables,EJ/yr,11.19332414,12.68393704,,15.18627167,,50.10451436,,95.58628953,,173.4241634,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Nuclear,EJ/yr,9.955600448,10.1865474,,12.60655157,,14.9678831,,15.75383865,,16.03746525,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Ocean,EJ/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Oil,EJ/yr,167.8267668,186.7529956,,157.0769,,158.5759639,,96.77752553,,47.07009463,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Solar,EJ/yr,0.175372995,0.180433663,,0.091945047,,1.189361946,,22.10417114,,82.01421533,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Primary Energy|Wind,EJ/yr,0.362971856,0.399155979,,0.990551748,,31.51143468,,53.8792338,,70.50690678,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity,EJ/yr,61.7098616,69.64298836,,82.32349196,,97.45246577,,125.5573038,,203.679083,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Biomass,EJ/yr,0.764314681,0.844478807,,7.64E-05,,0.064367517,,0.322968501,,0.18249088,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Coal,EJ/yr,24.31214417,28.43009548,,30.80526125,,2.795380022,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Gas,EJ/yr,12.36669775,13.89841017,,24.56459749,,30.60069987,,15.03818638,,15.19588509,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.195702961,0.275451343,,0.434948107,,0.630584728,,1.119244687,,1.607904647,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.34208618,11.69767866,,13.52304156,,16.59662191,,18.28863309,,19.09113102,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.455046748,9.668798245,,11.92809336,,14.10669236,,14.82651535,,15.09005831,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Ocean,EJ/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Oil,EJ/yr,3.895107674,4.416657509,,0.06957543,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Solar,EJ/yr,0.015789581,0.012262176,,0.007346564,,1.14668467,,22.08252204,,82.00470629,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Secondary Energy|Electricity|Wind,EJ/yr,0.362971856,0.399155979,,0.990551748,,31.51143468,,53.8792338,,70.50690678,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Emissions|CO2,Mt CO2/yr,10540.73749,13154.41747,,12079.32314,,9798.738933,,7254.869829,,5920.125469,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9126.178808,11904.3286,,10928.27112,,8865.40235,,6676.385732,,5682.058379,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Emissions|CO2|Land Use,Mt CO2/yr,1414.558679,1250.08887,,1151.052014,,933.3365836,,578.484097,,238.06709,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Final Energy,EJ/yr,88.6174471,110.8523132,,121.1293087,,142.0949149,,170.0462334,,197.9694165,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Final Energy|Industry,EJ/yr,38.98875857,50.8786599,,53.65068845,,62.09551253,,77.42762946,,91.14089878,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Final Energy|Transportation,EJ/yr,12.49857051,17.67310178,,23.98598912,,29.89318567,,37.28389774,,46.95083827,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Population,million,3491.875355,3693.739942,,4070.700815,,4347.513158,,4521.687544,,4603.349371,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,ASIA,Primary Energy,EJ/yr,133.5556685,168.6954831,,163.6261411,,182.5520484,,224.9541942,,265.8505841,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Emissions|CO2,Mt CO2/yr,12085.84804,12755.9479,,11533.34066,,8245.09782,,5175.944132,,2436.830192,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12000.81447,12680.80112,,11464.14731,,8188.992021,,5141.169633,,2422.51923,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Emissions|CO2|Land Use,Mt CO2/yr,85.033573,75.1467753,,69.19335827,,56.10579873,,34.77449924,,14.31096185,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Final Energy,EJ/yr,142.2490172,147.0223744,,139.1684908,,136.8646892,,138.3495033,,139.1809854,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Final Energy|Industry,EJ/yr,45.42835008,46.42635911,,45.89919484,,45.98982652,,48.06754003,,50.09380921,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Final Energy|Transportation,EJ/yr,46.96600617,48.81376972,,43.55647211,,38.508268,,35.64080813,,32.58925006,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Population,million,966.004837,997.779838,,1049.300245,,1084.902159,,1107.542785,,1119.499257,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,OECD90,Primary Energy,EJ/yr,193.1202754,202.3842645,,183.7023377,,176.4691482,,188.6015995,,190.5076892,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2,Mt CO2/yr,34492.04991,38315.63026,,35639.40609,,28528.93628,,20181.68916,,13129.99864,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,2562.343044,,6232.711247,,9882.282846,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33504.66018,,31209.57959,,24936.98816,,17955.3917,,12213.79686,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,19138.66963,,17624.73528,,14746.5515,,14240.11324,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,7831.800382,,5961.987032,,5586.57752,,5449.85642,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2935.108872,,3288.244734,,3246.976758,,3194.12734,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7642.240321,,7643.910905,,5181.848439,,4868.223591,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14571.96281,,11935.54469,,7176.887606,,3073.474937,,-2161.681648,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy,EJ/yr,326.7180372,365.997873,,379.3227795,,412.6746725,,468.8273702,,522.994333,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Electricity,EJ/yr,54.17821039,61.27205358,,71.42787574,,85.97906174,,107.5285375,,135.2855389,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Gases,EJ/yr,50.94413392,53.83863682,,68.65778817,,92.36111449,,114.8346538,,135.8467797,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Geothermal,EJ/yr,0.127246257,0.130590265,,0.091888193,,0.088684443,,0.090364511,,0.098827874,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Heat,EJ/yr,11.30038687,12.22213091,,7.156343129,,4.789892023,,6.83934471,,7.806307636,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Hydrogen,EJ/yr,0,0,,0,,0,,2.229908051,,12.80507589,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Industry,EJ/yr,112.833689,129.1446723,,133.8123914,,148.982848,,176.8437125,,204.4801047,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Liquids,EJ/yr,145.4737626,161.6703937,,147.7816129,,152.642122,,160.6564791,,161.4167734,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Residential and Commercial,EJ/yr,121.8271547,132.0482012,,134.0478779,,149.9038015,,165.7323224,,178.6775819,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Solar,EJ/yr,0.159583413,0.168171487,,0.084598483,,0.042677275,,0.021649102,,0.011101122,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Solids,EJ/yr,64.5347137,76.69589626,,84.12267292,,76.7711205,,76.62643344,,69.72392839,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Final Energy|Transportation,EJ/yr,92.05719344,104.8049996,,111.4625103,,113.7880229,,126.2513353,,139.8366465,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Population,million,6535.046682,6931.811378,,7698.556568,,8332.672223,,8824.170195,,9171.39124,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Price|Carbon,US$2005/t CO2,0,0,,96.98642413,,248.2835104,,302.8835798,,533.8115663,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy,EJ/yr,458.1960111,518.8270622,,498.0816125,,522.4816836,,622.2599574,,702.9841119,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Biomass,EJ/yr,44.92043073,50.86804429,,47.99990158,,59.61821897,,175.6588016,,245.0536595,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Coal,EJ/yr,122.9797767,148.3872749,,130.2625979,,58.18123301,,46.41196899,,28.24560356,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Fossil,EJ/yr,392.1266558,445.1205359,,425.5319328,,419.0748191,,373.9607866,,348.5408216,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Gas,EJ/yr,101.3201122,109.9438466,,138.5826726,,200.3318821,,208.298052,,206.9041976,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Geothermal,EJ/yr,0.208427587,0.288510369,,0.444136926,,0.639453172,,1.128281138,,1.617787434,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Hydro,EJ/yr,10.4465517,11.81583703,,13.65963794,,16.76666553,,16.75414733,,17.32268889,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Non-Biomass Renewables,EJ/yr,11.19332414,12.6825604,,15.44858573,,38.93534564,,69.80145597,,107.250193,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Nuclear,EJ/yr,9.955600448,10.15592159,,9.101192356,,4.853299853,,2.838913313,,2.139437759,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Ocean,EJ/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Oil,EJ/yr,167.8267668,186.7894144,,156.6866624,,160.561704,,119.2507656,,113.3910205,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Solar,EJ/yr,0.175372995,0.180433663,,0.091945047,,1.087524494,,8.569600122,,47.17997986,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Primary Energy|Wind,EJ/yr,0.362971856,0.397779339,,1.252865818,,20.44170244,,43.34942738,,41.12973686,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity,EJ/yr,61.7098616,69.64298836,,81.20532457,,98.09336728,,120.9389221,,152.942399,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Biomass,EJ/yr,0.764314681,0.845351201,,6.77E-05,,0.044167718,,3.532781617,,12.3548825,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Coal,EJ/yr,24.31214417,28.43426752,,31.92460133,,5.654295868,,3.188169721,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Gas,EJ/yr,12.36669775,13.91046346,,25.3974105,,49.089574,,41.94045589,,31.5196007,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.195702961,0.275451343,,0.434948107,,0.630584728,,1.119244687,,1.607904647,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.34208618,11.69767866,,13.52304156,,16.59899887,,16.58660586,,17.149462,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.455046748,9.637480906,,8.631507932,,4.58919644,,2.674285961,,2.011933603,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Ocean,EJ/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Oil,EJ/yr,3.895107674,4.432253754,,0.033535047,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Solar,EJ/yr,0.015789581,0.012262176,,0.007346564,,1.044847219,,8.547951021,,47.16887874,,,,,,,,,,
AIM-Enduse 12.1,EMF27-450-NucOff,World,Secondary Energy|Electricity|Wind,EJ/yr,0.362971856,0.397779339,,1.252865818,,20.44170244,,43.34942738,,41.12973686,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Emissions|CO2,Mt CO2/yr,10540.73749,13160.18007,,14150.33602,,16558.97861,,19660.72796,,23073.97468,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9126.178808,11910.0912,,12999.28401,,15625.64203,,19082.24386,,22835.90759,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Emissions|CO2|Land Use,Mt CO2/yr,1414.558679,1250.08887,,1151.052014,,933.3365836,,578.484097,,238.06709,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Final Energy,EJ/yr,88.6174471,110.8523132,,129.3985104,,162.7167035,,201.5935139,,242.3549973,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Final Energy|Industry,EJ/yr,38.98875857,50.8786599,,60.75236663,,80.3395037,,102.5724767,,123.9359695,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Final Energy|Transportation,EJ/yr,12.49857051,17.67310178,,25.29158228,,32.40002007,,42.66429616,,56.69838412,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Population,million,3491.875355,3693.739942,,4070.700815,,4347.513158,,4521.687544,,4603.349371,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,Primary Energy,EJ/yr,133.5556685,168.7456389,,188.3174331,,227.2092785,,275.4100867,,326.9513492,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Emissions|CO2,Mt CO2/yr,12085.84804,12744.32988,,12668.68388,,13357.44792,,13769.74614,,14214.58104,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12000.81447,12669.18311,,12599.49052,,13301.34212,,13734.97164,,14200.27008,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Emissions|CO2|Land Use,Mt CO2/yr,85.033573,75.1467753,,69.19335827,,56.10579873,,34.77449924,,14.31096185,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Final Energy,EJ/yr,142.2490172,147.0223744,,143.7472042,,148.5514507,,153.4993775,,159.6521602,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Final Energy|Industry,EJ/yr,45.42835008,46.42635911,,47.78193832,,52.3407274,,54.72894346,,57.40127433,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Final Energy|Transportation,EJ/yr,46.96600617,48.81376972,,45.66294647,,42.24423541,,41.29743793,,41.62819862,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Population,million,966.004837,997.779838,,1049.300245,,1084.902159,,1107.542785,,1119.499257,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,Primary Energy,EJ/yr,193.1202754,202.2855095,,197.3117363,,203.7428954,,208.9656456,,215.7341756,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2,Mt CO2/yr,34492.04991,38321.77599,,39641.80772,,43862.16853,,49057.86475,,54827.37347,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33510.80591,,35211.98123,,40270.22041,,46831.56729,,53911.17169,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20372.08102,,23921.05457,,28323.8629,,32917.3706,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8755.031622,,11118.48623,,13527.12104,,15622.29354,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2892.630016,,3214.595605,,3697.562379,,4232.032735,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7995.681554,,8857.099269,,10368.00598,,12330.8597,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14578.10855,,14704.53494,,16213.80057,,18372.33912,,20858.43582,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Final Energy,EJ/yr,326.7180372,365.997873,,396.4555197,,461.993238,,543.2392191,,628.6602436,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Final Energy|Electricity,EJ/yr,54.17821039,61.27205358,,74.80470944,,94.66389147,,114.6855535,,134.0328358,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Final Energy|Gases,EJ/yr,50.94413392,53.83863682,,69.34063683,,78.11095347,,90.63811704,,103.244825,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Final Energy|Geothermal,EJ/yr,0.127246257,0.130590265,,0.093174954,,0.088674374,,0.088935338,,0.090893222,,,,,,,,,,
