MODEL,SCENARIO,REGION,VARIABLE,UNIT,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Population,million,,,,,,6503.13,,,,,6867.4,,,,,,,,,,7516.44,,,,,,,,,,7997.91,,,,,,,,,,8321.62,,,,,,,,,,8461.4,,,,,,,,,,8422.58,,,,,,,,,,8231.66,,,,,,,,,,7902.84,,,,,,,,,,7448.96,,,,,,,,,,6899.93
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Price|Carbon,US$2010/t CO2,,,,,,0.68706,,,,,0.990649,,,,,,,,,,1.613656,,,,,,,,,,2.628472,,,,,,,,,,4.281508,,,,,,,,,,6.974121,,,,,,,,,,11.360107,,,,,,,,,,18.50442,,,,,,,,,,30.141738,,,,,,,,,,49.097719,,,,,,,,,,79.975016
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy,EJ/yr,,,,,,463.757,,,,,500.576,,,,,,,,,,546.812,,,,,,,,,,603.763,,,,,,,,,,672.689,,,,,,,,,,742.574,,,,,,,,,,798.966,,,,,,,,,,822.22,,,,,,,,,,826.461,,,,,,,,,,815.325,,,,,,,,,,788.097
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Biomass,EJ/yr,,,,,,48.452,,,,,54.822,,,,,,,,,,51.281,,,,,,,,,,39.886,,,,,,,,,,38.116,,,,,,,,,,44.787,,,,,,,,,,51.603,,,,,,,,,,61.863,,,,,,,,,,74.398,,,,,,,,,,90.296,,,,,,,,,,103.657
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Coal,EJ/yr,,,,,,121.292,,,,,140.425,,,,,,,,,,132.759,,,,,,,,,,131.612,,,,,,,,,,105.693,,,,,,,,,,97.408,,,,,,,,,,112.324,,,,,,,,,,113.468,,,,,,,,,,114.493,,,,,,,,,,102.501,,,,,,,,,,82.792
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Fossil,EJ/yr,,,,,,393.678,,,,,417.976,,,,,,,,,,449.353,,,,,,,,,,499.367,,,,,,,,,,540.818,,,,,,,,,,576.621,,,,,,,,,,598.673,,,,,,,,,,582.203,,,,,,,,,,531.343,,,,,,,,,,454.819,,,,,,,,,,356.829
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Gas,EJ/yr,,,,,,100.33,,,,,105.766,,,,,,,,,,107.927,,,,,,,,,,139.45,,,,,,,,,,198.043,,,,,,,,,,245.471,,,,,,,,,,272.311,,,,,,,,,,304.635,,,,,,,,,,306.515,,,,,,,,,,282.475,,,,,,,,,,228.504
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.358,,,,,0.547,,,,,,,,,,0.608,,,,,,,,,,0.536,,,,,,,,,,0.13,,,,,,,,,,0.13,,,,,,,,,,0.124,,,,,,,,,,0.11,,,,,,,,,,0.35,,,,,,,,,,0.735,,,,,,,,,,1.384
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Hydro,EJ/yr,,,,,,10.615,,,,,12.88,,,,,,,,,,14.79,,,,,,,,,,15.692,,,,,,,,,,20.5,,,,,,,,,,21.788,,,,,,,,,,22.862,,,,,,,,,,23.435,,,,,,,,,,25.136,,,,,,,,,,30.587,,,,,,,,,,33.69
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,11.668,,,,,17.876,,,,,,,,,,33.774,,,,,,,,,,53.434,,,,,,,,,,86.56,,,,,,,,,,116.841,,,,,,,,,,143.543,,,,,,,,,,170.649,,,,,,,,,,208.914,,,,,,,,,,248.017,,,,,,,,,,294.32
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Nuclear,EJ/yr,,,,,,9.966,,,,,9.908,,,,,,,,,,12.416,,,,,,,,,,11.107,,,,,,,,,,7.257,,,,,,,,,,4.417,,,,,,,,,,5.265,,,,,,,,,,7.631,,,,,,,,,,11.974,,,,,,,,,,22.58,,,,,,,,,,33.659
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Oil,EJ/yr,,,,,,172.056,,,,,171.785,,,,,,,,,,208.667,,,,,,,,,,228.305,,,,,,,,,,237.082,,,,,,,,,,233.742,,,,,,,,,,214.038,,,,,,,,,,164.1,,,,,,,,,,110.335,,,,,,,,,,69.843,,,,,,,,,,45.533
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Other,EJ/yr,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Solar,EJ/yr,,,,,,0.308,,,,,2.455,,,,,,,,,,11.358,,,,,,,,,,25.65,,,,,,,,,,44.101,,,,,,,,,,60.039,,,,,,,,,,73.581,,,,,,,,,,85.475,,,,,,,,,,103.429,,,,,,,,,,116.881,,,,,,,,,,134.77
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Wind,EJ/yr,,,,,,0.387,,,,,1.994,,,,,,,,,,7.018,,,,,,,,,,11.556,,,,,,,,,,21.829,,,,,,,,,,34.884,,,,,,,,,,46.976,,,,,,,,,,61.629,,,,,,,,,,79.999,,,,,,,,,,99.814,,,,,,,,,,124.476
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity,EJ/yr,,,,,,65.089,,,,,76.076,,,,,,,,,,90.434,,,,,,,,,,111.081,,,,,,,,,,140.258,,,,,,,,,,171.346,,,,,,,,,,210.452,,,,,,,,,,257.617,,,,,,,,,,299.737,,,,,,,,,,329.467,,,,,,,,,,356.388
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,0.453,,,,,0.8,,,,,,,,,,0.801,,,,,,,,,,0.581,,,,,,,,,,0.598,,,,,,,,,,2.23,,,,,,,,,,3.5,,,,,,,,,,5.109,,,,,,,,,,5.028,,,,,,,,,,4.173,,,,,,,,,,2.821
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,26.317,,,,,31.205,,,,,,,,,,28.911,,,,,,,,,,27.492,,,,,,,,,,13.069,,,,,,,,,,4.778,,,,,,,,,,6.98,,,,,,,,,,5.08,,,,,,,,,,4.565,,,,,,,,,,0.812,,,,,,,,,,0.804
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,13.296,,,,,16.36,,,,,,,,,,23.495,,,,,,,,,,40.224,,,,,,,,,,63.819,,,,,,,,,,78.789,,,,,,,,,,90.126,,,,,,,,,,107.721,,,,,,,,,,106.917,,,,,,,,,,87.361,,,,,,,,,,53.696
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,0.204,,,,,0.353,,,,,,,,,,0.32,,,,,,,,,,0.181,,,,,,,,,,0.023,,,,,,,,,,0.023,,,,,,,,,,0.018,,,,,,,,,,0.068,,,,,,,,,,0.305,,,,,,,,,,0.682,,,,,,,,,,1.306
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.615,,,,,12.88,,,,,,,,,,14.79,,,,,,,,,,15.692,,,,,,,,,,20.5,,,,,,,,,,21.788,,,,,,,,,,22.862,,,,,,,,,,23.435,,,,,,,,,,25.136,,,,,,,,,,30.587,,,,,,,,,,33.69
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.221,,,,,15.482,,,,,,,,,,23.892,,,,,,,,,,31.259,,,,,,,,,,55.387,,,,,,,,,,81.11,,,,,,,,,,104.627,,,,,,,,,,132.17,,,,,,,,,,171.126,,,,,,,,,,214.63,,,,,,,,,,265.867
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,9.803,,,,,9.776,,,,,,,,,,12.212,,,,,,,,,,10.881,,,,,,,,,,7.107,,,,,,,,,,4.341,,,,,,,,,,5.194,,,,,,,,,,7.537,,,,,,,,,,11.794,,,,,,,,,,22.186,,,,,,,,,,32.94
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,3.999,,,,,2.453,,,,,,,,,,1.123,,,,,,,,,,0.644,,,,,,,,,,0.278,,,,,,,,,,0.098,,,,,,,,,,0.025,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.015,,,,,0.255,,,,,,,,,,1.764,,,,,,,,,,3.83,,,,,,,,,,13.035,,,,,,,,,,24.415,,,,,,,,,,34.771,,,,,,,,,,47.038,,,,,,,,,,65.686,,,,,,,,,,83.547,,,,,,,,,,106.395
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.387,,,,,1.994,,,,,,,,,,7.018,,,,,,,,,,11.556,,,,,,,,,,21.829,,,,,,,,,,34.884,,,,,,,,,,46.976,,,,,,,,,,61.629,,,,,,,,,,79.999,,,,,,,,,,99.814,,,,,,,,,,124.476
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Gases,EJ/yr,,,,,,87.353,,,,,95.984,,,,,,,,,,95.531,,,,,,,,,,116.025,,,,,,,,,,157.008,,,,,,,,,,192.723,,,,,,,,,,211.847,,,,,,,,,,236.4,,,,,,,,,,225.612,,,,,,,,,,195.771,,,,,,,,,,129.062
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Heat,EJ/yr,,,,,,13.451,,,,,13.211,,,,,,,,,,13.1,,,,,,,,,,15.555,,,,,,,,,,14.043,,,,,,,,,,12.232,,,,,,,,,,10.707,,,,,,,,,,11.48,,,,,,,,,,14.175,,,,,,,,,,14.352,,,,,,,,,,13.855
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0.105,,,,,,,,,,0.004,,,,,,,,,,0.38,,,,,,,,,,1.591,,,,,,,,,,4.421,,,,,,,,,,8.877,,,,,,,,,,13.821,,,,,,,,,,20.784,,,,,,,,,,26.372,,,,,,,,,,29.456
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Liquids,EJ/yr,,,,,,164.118,,,,,159.267,,,,,,,,,,196.238,,,,,,,,,,217.594,,,,,,,,,,229.083,,,,,,,,,,230.251,,,,,,,,,,211.685,,,,,,,,,,166.872,,,,,,,,,,123.502,,,,,,,,,,98.567,,,,,,,,,,78.01
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Secondary Energy|Solids,EJ/yr,,,,,,66.017,,,,,80.71,,,,,,,,,,81.269,,,,,,,,,,78.983,,,,,,,,,,85.672,,,,,,,,,,87.061,,,,,,,,,,87.311,,,,,,,,,,85.661,,,,,,,,,,78.536,,,,,,,,,,67.053,,,,,,,,,,57.351
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,37718.15777,,,,,40267.21383,,,,,,,,,,41208.70192,,,,,,,,,,43513.85403,,,,,,,,,,45637.21881,,,,,,,,,,47282.20593,,,,,,,,,,49568.38403,,,,,,,,,,50056.18223,,,,,,,,,,49254.2645,,,,,,,,,,49586.84621,,,,,,,,,,49270.7336
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Final Energy,EJ/yr,,,,,,323.078,,,,,362.254,,,,,,,,,,420.02,,,,,,,,,,478.26,,,,,,,,,,545.969,,,,,,,,,,600.216,,,,,,,,,,640.667,,,,,,,,,,657.582,,,,,,,,,,660.052,,,,,,,,,,663.39,,,,,,,,,,667.54
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Population,million,,,,,,6503.13,,,,,6867.4,,,,,,,,,,7516.44,,,,,,,,,,7997.91,,,,,,,,,,8321.62,,,,,,,,,,8461.4,,,,,,,,,,8422.58,,,,,,,,,,8231.66,,,,,,,,,,7902.84,,,,,,,,,,7448.96,,,,,,,,,,6899.93
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Price|Carbon,US$2010/t CO2,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy,EJ/yr,,,,,,463.726,,,,,500.587,,,,,,,,,,548.78,,,,,,,,,,611.096,,,,,,,,,,689.655,,,,,,,,,,769.935,,,,,,,,,,843.18,,,,,,,,,,887.471,,,,,,,,,,913.371,,,,,,,,,,936.121,,,,,,,,,,952.379
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Biomass,EJ/yr,,,,,,48.452,,,,,54.836,,,,,,,,,,51.248,,,,,,,,,,39.847,,,,,,,,,,35.433,,,,,,,,,,42.698,,,,,,,,,,49.615,,,,,,,,,,56.172,,,,,,,,,,62.992,,,,,,,,,,69.029,,,,,,,,,,74.211
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Coal,EJ/yr,,,,,,121.293,,,,,140.414,,,,,,,,,,135.923,,,,,,,,,,139.1,,,,,,,,,,122.964,,,,,,,,,,118.94,,,,,,,,,,148.714,,,,,,,,,,178.66,,,,,,,,,,206.175,,,,,,,,,,247.256,,,,,,,,,,272.42
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Fossil,EJ/yr,,,,,,393.646,,,,,417.972,,,,,,,,,,452.032,,,,,,,,,,506.871,,,,,,,,,,564.604,,,,,,,,,,614.212,,,,,,,,,,654.6,,,,,,,,,,670.452,,,,,,,,,,663.71,,,,,,,,,,659.918,,,,,,,,,,657.673
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Gas,EJ/yr,,,,,,100.33,,,,,105.772,,,,,,,,,,106.978,,,,,,,,,,139.525,,,,,,,,,,200.109,,,,,,,,,,253.008,,,,,,,,,,279.056,,,,,,,,,,309.73,,,,,,,,,,335.753,,,,,,,,,,342.192,,,,,,,,,,350.708
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.358,,,,,0.547,,,,,,,,,,0.608,,,,,,,,,,0.523,,,,,,,,,,0.123,,,,,,,,,,0.123,,,,,,,,,,0.116,,,,,,,,,,0.038,,,,,,,,,,0.038,,,,,,,,,,0.071,,,,,,,,,,0.051
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Hydro,EJ/yr,,,,,,10.615,,,,,12.88,,,,,,,,,,15.147,,,,,,,,,,16.471,,,,,,,,,,19.253,,,,,,,,,,20.275,,,,,,,,,,21.575,,,,,,,,,,21.952,,,,,,,,,,23.768,,,,,,,,,,25.03,,,,,,,,,,25.285
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,11.668,,,,,17.876,,,,,,,,,,33.589,,,,,,,,,,53.335,,,,,,,,,,82.542,,,,,,,,,,109.342,,,,,,,,,,136.509,,,,,,,,,,159.507,,,,,,,,,,186.405,,,,,,,,,,207.046,,,,,,,,,,220.427
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Nuclear,EJ/yr,,,,,,9.966,,,,,9.908,,,,,,,,,,11.929,,,,,,,,,,11.078,,,,,,,,,,7.14,,,,,,,,,,3.777,,,,,,,,,,2.575,,,,,,,,,,1.425,,,,,,,,,,0.504,,,,,,,,,,0.504,,,,,,,,,,0.489
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Oil,EJ/yr,,,,,,172.023,,,,,171.786,,,,,,,,,,209.131,,,,,,,,,,228.246,,,,,,,,,,241.531,,,,,,,,,,242.264,,,,,,,,,,226.83,,,,,,,,,,182.062,,,,,,,,,,121.782,,,,,,,,,,70.47,,,,,,,,,,34.545
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Other,EJ/yr,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Solar,EJ/yr,,,,,,0.308,,,,,2.455,,,,,,,,,,11.361,,,,,,,,,,25.569,,,,,,,,,,43.952,,,,,,,,,,59.27,,,,,,,,,,73.016,,,,,,,,,,82.413,,,,,,,,,,95.404,,,,,,,,,,105.852,,,,,,,,,,111.597
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Wind,EJ/yr,,,,,,0.387,,,,,1.994,,,,,,,,,,6.473,,,,,,,,,,10.772,,,,,,,,,,19.214,,,,,,,,,,29.674,,,,,,,,,,41.802,,,,,,,,,,55.104,,,,,,,,,,67.195,,,,,,,,,,76.093,,,,,,,,,,83.494
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity,EJ/yr,,,,,,65.088,,,,,76.075,,,,,,,,,,90.434,,,,,,,,,,111.507,,,,,,,,,,139.422,,,,,,,,,,169.054,,,,,,,,,,205.256,,,,,,,,,,250.112,,,,,,,,,,293.495,,,,,,,,,,324.038,,,,,,,,,,337.934
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,0.453,,,,,0.8,,,,,,,,,,0.812,,,,,,,,,,0.612,,,,,,,,,,0.593,,,,,,,,,,2.125,,,,,,,,,,3.869,,,,,,,,,,5.813,,,,,,,,,,7.941,,,,,,,,,,9.777,,,,,,,,,,7.375
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,26.314,,,,,31.201,,,,,,,,,,29.397,,,,,,,,,,27.395,,,,,,,,,,15.003,,,,,,,,,,7.538,,,,,,,,,,10.641,,,,,,,,,,15.233,,,,,,,,,,16.95,,,,,,,,,,18.862,,,,,,,,,,12.837
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,13.296,,,,,16.363,,,,,,,,,,23.647,,,,,,,,,,40.85,,,,,,,,,,65.387,,,,,,,,,,82.448,,,,,,,,,,91.473,,,,,,,,,,107.773,,,,,,,,,,121.286,,,,,,,,,,124.096,,,,,,,,,,128.917
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,0.204,,,,,0.353,,,,,,,,,,0.32,,,,,,,,,,0.172,,,,,,,,,,0.017,,,,,,,,,,0.017,,,,,,,,,,0.01,,,,,,,,,,0.006,,,,,,,,,,0.006,,,,,,,,,,0.039,,,,,,,,,,0.038
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.615,,,,,12.88,,,,,,,,,,15.147,,,,,,,,,,16.471,,,,,,,,,,19.253,,,,,,,,,,20.275,,,,,,,,,,21.575,,,,,,,,,,21.952,,,,,,,,,,23.768,,,,,,,,,,25.03,,,,,,,,,,25.285
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.221,,,,,15.482,,,,,,,,,,23.707,,,,,,,,,,31.088,,,,,,,,,,51.119,,,,,,,,,,73.104,,,,,,,,,,96.691,,,,,,,,,,119.748,,,,,,,,,,146.158,,,,,,,,,,169.044,,,,,,,,,,185.194
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,9.803,,,,,9.776,,,,,,,,,,11.746,,,,,,,,,,10.905,,,,,,,,,,7.039,,,,,,,,,,3.74,,,,,,,,,,2.556,,,,,,,,,,1.416,,,,,,,,,,0.501,,,,,,,,,,0.5,,,,,,,,,,0.483
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.001,,,,,2.453,,,,,,,,,,1.125,,,,,,,,,,0.657,,,,,,,,,,0.281,,,,,,,,,,0.099,,,,,,,,,,0.026,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.015,,,,,0.255,,,,,,,,,,1.767,,,,,,,,,,3.673,,,,,,,,,,12.635,,,,,,,,,,23.138,,,,,,,,,,33.304,,,,,,,,,,42.686,,,,,,,,,,55.189,,,,,,,,,,67.882,,,,,,,,,,76.377
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.387,,,,,1.994,,,,,,,,,,6.473,,,,,,,,,,10.772,,,,,,,,,,19.214,,,,,,,,,,29.674,,,,,,,,,,41.802,,,,,,,,,,55.104,,,,,,,,,,67.195,,,,,,,,,,76.093,,,,,,,,,,83.494
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Gases,EJ/yr,,,,,,87.356,,,,,95.993,,,,,,,,,,95.203,,,,,,,,,,116.851,,,,,,,,,,161.517,,,,,,,,,,200.114,,,,,,,,,,220.582,,,,,,,,,,240.463,,,,,,,,,,247.259,,,,,,,,,,240.661,,,,,,,,,,230.335
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Heat,EJ/yr,,,,,,13.451,,,,,13.211,,,,,,,,,,12.848,,,,,,,,,,12.456,,,,,,,,,,10.276,,,,,,,,,,8.23,,,,,,,,,,6.891,,,,,,,,,,6.554,,,,,,,,,,7.327,,,,,,,,,,9.394,,,,,,,,,,12.164
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0.105,,,,,,,,,,0,,,,,,,,,,0.116,,,,,,,,,,0.758,,,,,,,,,,2.502,,,,,,,,,,5.547,,,,,,,,,,8.762,,,,,,,,,,12.198,,,,,,,,,,17.428,,,,,,,,,,20.816
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Liquids,EJ/yr,,,,,,164.156,,,,,159.267,,,,,,,,,,196.677,,,,,,,,,,218.019,,,,,,,,,,234.495,,,,,,,,,,241.526,,,,,,,,,,232.998,,,,,,,,,,196.524,,,,,,,,,,148.406,,,,,,,,,,116.759,,,,,,,,,,108.686
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Secondary Energy|Solids,EJ/yr,,,,,,66.017,,,,,80.71,,,,,,,,,,82.657,,,,,,,,,,86.486,,,,,,,,,,93.711,,,,,,,,,,95.021,,,,,,,,,,97.432,,,,,,,,,,102.284,,,,,,,,,,109.673,,,,,,,,,,113.905,,,,,,,,,,113.427
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CO2,Mt CO2/yr,,,,,,37767.24183,,,,,40313.50203,,,,,,,,,,40931.32174,,,,,,,,,,23633.12853,,,,,,,,,,11524.1294,,,,,,,,,,3778.922018,,,,,,,,,,-1510.684608,,,,,,,,,,-6540.368386,,,,,,,,,,-10608.86418,,,,,,,,,,-12410.88058,,,,,,,,,,-13048.88988
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Final Energy,EJ/yr,,,,,,323.082,,,,,361.731,,,,,,,,,,438.768,,,,,,,,,,423.838,,,,,,,,,,420.187,,,,,,,,,,438.112,,,,,,,,,,473.411,,,,,,,,,,506.663,,,,,,,,,,541.33,,,,,,,,,,576.316,,,,,,,,,,618.214
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Population,million,,,,,,6503.13,,,,,6867.39,,,,,,,,,,7611.25,,,,,,,,,,8261.99,,,,,,,,,,8787.12,,,,,,,,,,9169.11,,,,,,,,,,9384.7,,,,,,,,,,9456.88,,,,,,,,,,9407.26,,,,,,,,,,9253.95,,,,,,,,,,9032.42
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Price|Carbon,US$2010/t CO2,,,,,,0,,,,,0,,,,,,,,,,34.886159,,,,,,,,,,104.643616,,,,,,,,,,294.333864,,,,,,,,,,479.43885,,,,,,,,,,780.955362,,,,,,,,,,1272.093988,,,,,,,,,,2072.107059,,,,,,,,,,3375.244059,,,,,,,,,,5497.916908
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy,EJ/yr,,,,,,464.423,,,,,500.039,,,,,,,,,,574.667,,,,,,,,,,509.161,,,,,,,,,,512.398,,,,,,,,,,549.888,,,,,,,,,,605.552,,,,,,,,,,651.789,,,,,,,,,,696.041,,,,,,,,,,744.549,,,,,,,,,,802.292
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Biomass,EJ/yr,,,,,,48.452,,,,,53.943,,,,,,,,,,62.39,,,,,,,,,,73.311,,,,,,,,,,90.486,,,,,,,,,,119.194,,,,,,,,,,151.657,,,,,,,,,,176.23,,,,,,,,,,194.877,,,,,,,,,,212.15,,,,,,,,,,225.533
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Coal,EJ/yr,,,,,,121.293,,,,,140.009,,,,,,,,,,136.417,,,,,,,,,,35.231,,,,,,,,,,23.945,,,,,,,,,,38.314,,,,,,,,,,32.157,,,,,,,,,,15.52,,,,,,,,,,3.94,,,,,,,,,,0.783,,,,,,,,,,0.047
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Fossil,EJ/yr,,,,,,394.356,,,,,418.656,,,,,,,,,,466.788,,,,,,,,,,343.34,,,,,,,,,,263.276,,,,,,,,,,199.62,,,,,,,,,,143.139,,,,,,,,,,94.85,,,,,,,,,,68.22,,,,,,,,,,55.604,,,,,,,,,,55.665
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Gas,EJ/yr,,,,,,100.482,,,,,105.565,,,,,,,,,,122.008,,,,,,,,,,139.933,,,,,,,,,,139.562,,,,,,,,,,127.804,,,,,,,,,,97.182,,,,,,,,,,68.909,,,,,,,,,,56.323,,,,,,,,,,50.065,,,,,,,,,,52.771
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.358,,,,,0.547,,,,,,,,,,0.608,,,,,,,,,,1.317,,,,,,,,,,3.421,,,,,,,,,,5.302,,,,,,,,,,7.416,,,,,,,,,,9.045,,,,,,,,,,9.853,,,,,,,,,,10.56,,,,,,,,,,11.416
